pass_id	surface	source_path	clean_path	changes	source_sha256	clean_sha256
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0018-data-url.svg	rendered/final_private_i0314/sanitized_svg/0018-0018-data-url.svg	3	f860e289820180af8b63a070254f8195bd41d19b5e6a21e28e7e666b1754e3bc	38e8fa8f48e61ef99a8e5609da1c1a9873141510f69c90e63464f6e57a2b62cc
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0019-data-url.svg	rendered/final_private_i0314/sanitized_svg/0019-0019-data-url.svg	3	e8f4a4bedb7f1c249300182581fa6fb66249a122569aefaebc13c84a741ba0ab	ed33ab39698dd5df632f39da05f67323b83be0c88310862d2f43b8f3c8eb5410
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0020-data-url.svg	rendered/final_private_i0314/sanitized_svg/0020-0020-data-url.svg	2	82410424e340620f2ce6be7e3ae9a183af2ed6b483acb0aa65f60ffebb50b685	df2275b4585681563101b652b1a29282f78664d12f34fe9097becdee489f7639
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0021-data-url.svg	rendered/final_private_i0314/sanitized_svg/0021-0021-data-url.svg	7	9c06f5598b046ef25810dd2f429eddfcd4e60aca81b4e3c7f6f433e56f904322	de71bb9b67899f32afb56f65bd99f9609679f0011adb884d60515347473175f4
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0022-data-url.svg	rendered/final_private_i0314/sanitized_svg/0022-0022-data-url.svg	6	d257e8a01a8470c4f0ba8fbd421bad35f55328ed3d8b7131d98dd9e6ba59e08f	b60bd7940ebedeaaed3257d2c8aa6266107b82ca461f11ae8d0f450f0c8c68d6
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0023-data-url.svg	rendered/final_private_i0314/sanitized_svg/0023-0023-data-url.svg	6	52979de5aaf5da6435f65dc8f3ac7b059fbef9ec7bc23614c5af80c3609a6799	d8fb1f9903c535f5f133ecab92b95edf8ccfb5aec92026fecc3a931aad6dd451
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0024-data-url.svg	rendered/final_private_i0314/sanitized_svg/0024-0024-data-url.svg	7	0dbe0a486fec81e0e9d42ee44f8ce140f0c8d2f2b17a9422095d72f70ff8952d	a3fc6e745269d578d828376d26c1493d94c48ad2255cc5da340587383a0a0bbb
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0025-data-url.svg	rendered/final_private_i0314/sanitized_svg/0025-0025-data-url.svg	6	77f7727a306af91701255477f17dbeefa052d517ef43ebc98a3c74733b7f4637	98d85f8937be65137158c55c410856fe7f1bcf25893e301de0abc59cae642d55
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0026-data-url.svg	rendered/final_private_i0314/sanitized_svg/0026-0026-data-url.svg	7	e586e033860a1664c054b175222a7c6cc7d0e0eba25ef79514c5cc4a6775ebfd	4105f058c2daa63e485c7b42a1646f979c370e316ea34ca025327ba67eddc92c
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0027-data-url.svg	rendered/final_private_i0314/sanitized_svg/0027-0027-data-url.svg	6	47fd01c80a521069f4352a54074e532200e8ca4927fec800388d6de664497734	edb8cc451982bfc98796915d539542caaeb18cf2223cc49b7e1e3bb9b87843b8
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0028-data-url.svg	rendered/final_private_i0314/sanitized_svg/0028-0028-data-url.svg	6	7dfc154d7f8922f57602c98626ac83d4337ac750ac9236fc9c748b8b13f664eb	d16ecf9842c62f20d1b9d309b25067a3cdd68bcb4395a95c29121e1bcc074f7e
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0029-data-url.svg	rendered/final_private_i0314/sanitized_svg/0029-0029-data-url.svg	6	155730512697f37a2633926de08a39ad10eb34288ce17784e7eaaa96c4580878	6e497ca38a63afb738732f0e76804bfe84dfbc8bc5bcb1ea9139ef59f327f7a3
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0030-data-url.svg	rendered/final_private_i0314/sanitized_svg/0030-0030-data-url.svg	7	db3deffaf5f9cd380b1d4ab57d5acfc0bbb043ea30a65d0f0e9047a6ceeef59f	259d64ec6bfafdbf85dbb821970ef55a59a46198227fa7a10b728c96440677d8
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0031-data-url.svg	rendered/final_private_i0314/sanitized_svg/0031-0031-data-url.svg	6	1e5dc7b5a4124477fae8a762e4d58e64b38a6678c688005d648c71400ff31e6c	77790e1a970fac15dfbd997e5bb6b72072c3f801480ff63762178fbb8a978d30
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0032-data-url.svg	rendered/final_private_i0314/sanitized_svg/0032-0032-data-url.svg	6	2c739ad08fd7c46014c818acbc4358e4c44dcfa71bc69b4f3e11c77bff480a98	7202179dd4cf829fe765fdd5db9dfebc7d2337ad1bf4b4ba77686d3fb26b155e
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0033-data-url.svg	rendered/final_private_i0314/sanitized_svg/0033-0033-data-url.svg	6	581ad24bfa3022dec5c18f93ed20a4d946dbcdf8806d6b6a965b3d5e460e8875	b71b9f8a3f6c7b0c63a5b269bec9afe6ca21768571bebb784a80354130c96816
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0034-data-url.svg	rendered/final_private_i0314/sanitized_svg/0034-0034-data-url.svg	6	aa251fe64136575b53766d482c30afe2b6e1d225b87a8ec2453f7cada576e576	05b1678c20ff3d71deaf5f4385e35e841a3f510fdf34b37eca91ca3c6995c591
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0035-data-url.svg	rendered/final_private_i0314/sanitized_svg/0035-0035-data-url.svg	6	1ca245460d209d7ab675e7adc714cd51db28ebb2f614f9570a8bbdf18ef1059b	a2e27302f5d2fbe65c1e81c9c85d95d0b80909b1c4fa4c2e7b49de3d0b01d0b9
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0036-data-url.svg	rendered/final_private_i0314/sanitized_svg/0036-0036-data-url.svg	4	f79d165bacb9178fe9c67ee801d4b63d5cfb6b87346e99c2e47bf63b3005f065	13defd8491690101dcf86a63e15f51cc00be2de7f90430a2f343b7b5c11aecc2
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0037-data-url.svg	rendered/final_private_i0314/sanitized_svg/0037-0037-data-url.svg	6	a3dbe5e6b1ffacf68ebeda461b2ea52ab69d24304a1b76d7031f91ed6c0e9ef4	07cb51c777af8ff538abb23c5846d57fe9c3f634a59c5351310a558e723a4ba2
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0038-data-url.svg	rendered/final_private_i0314/sanitized_svg/0038-0038-data-url.svg	6	226ed36180cd8bbbc503c69d8bc3a36ec72c0964aa12354711bef492e9392e35	47f0aa02ac57b8cb1f99568c21f24e23f359c356e6f3cb06930be08bf7446455
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0039-data-url.svg	rendered/final_private_i0314/sanitized_svg/0039-0039-data-url.svg	6	4bef6d905d726385f9df276d4c70d1bf391a3c5a1fb7f02ab0f3307e47e929b9	6d31c7efb271e0873cc5248601c085aeb60ab2490ee8ea7e548bcf506f1d7356
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0040-data-url.svg	rendered/final_private_i0314/sanitized_svg/0040-0040-data-url.svg	6	dc5f42f32942479e0115ff88a62ae73d704d8883a3cea442fb5e448df03e6548	4409978ead7fe6ff254492ff9782a595902645166ef6c6a9a1eb0c1f7d660b1c
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0041-data-url.svg	rendered/final_private_i0314/sanitized_svg/0041-0041-data-url.svg	3	145e92bcfd583bb77ca8ae370edaa08525c3ab2a4ba474aa0531486a0985b42d	54025143e34002f47265599e3a82485681de4dff4603b5013054399f63c0ccca
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0042-data-url.svg	rendered/final_private_i0314/sanitized_svg/0042-0042-data-url.svg	1	70688fc781ad0751ba5bbfed74b88ff926031d87cd63c6fa724878e4e7ecf8c3	066dfb7a3943a50fcdc799da634192d21fadbd9aae4e400086262c35ed23fdb2
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0043-data-url.svg	rendered/final_private_i0314/sanitized_svg/0043-0043-data-url.svg	1	374f67281a930269ba0f08889a61bc8b7fb7648930e848229109aad458c38d40	1171ea4afacd3fa7475159bfad334fb745b69d305f5aab865fc1697422b51192
I-0314	svg_file	rendered/final_private_i0313/sanitized_svg/0044-data-url.svg	rendered/final_private_i0314/sanitized_svg/0044-0044-data-url.svg	3	e428196cba3014c8f9987816708c67a1bf21dc3556e427fce3df531631765e94	6b4b2376963e9122fff026806bc23a1a30b500f2ffff1ff93b58f540c75412f2
